1,4,10,2,20,U,1,38.9,,,,,,,,,,,,,,,,,,,,,,,,
262,12,120,5,600,S,1,1680.9,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,
263,12,120,5,600,S,1,94.9,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
264,12,120,5,600,S,1,3718.9,0,0,0,1,1,0,0,0,0,1,1,1,,,,,,,,,,,,
265,12,120,5,600,S,1,3108.7,0,0,0,0,1,1,1,0,0,0,1,0,,,,,,,,,,,,
266,12,120,5,600,S,1,88,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,
267,12,120,5,600,S,1,191.9,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,
268,12,120,5,600,S,1,997.3,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,
269,12,120,5,600,S,1,1155.9,0,0,0,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,
270,12,120,5,600,S,1,1045,0,0,0,0,0,1,1,0,1,1,1,1,,,,,,,,,,,,
271,16,160,5,800,S,1,3586.1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,,,,,,,,
272,16,160,5,800,S,1,1906.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,,,,,,,
273,16,160,5,800,S,1,6053.2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,
274,16,160,5,800,S,1,16598,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,,,,,,,,
275,16,160,5,800,S,1,14930,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,,,,,,,,
276,16,160,5,800,S,1,3443,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,,,,,,,,
277,16,160,5,800,S,1,320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,
278,16,160,5,800,S,1,663,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,,,
279,16,160,5,800,S,1,2980.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,
280,16,160,5,800,S,1,36641.1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,,,,,,,,
281,18,180,5,900,S,1,8842,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,,,,,,
282,18,180,5,900,S,1,29930.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,,,,,,
